0.05 0.0 0.0
0.15000000000000002 0.0 0.0
0.25 0.0 0.0
0.35000000000000003 0.0 0.0
0.45 0.0 0.0
0.55 0.0 0.0
0.65 0.0 0.0
0.75 0.0 0.0
0.8500000000000001 0.0 0.0
0.9500000000000001 0.0 0.0
1.05 0.0 0.0
1.1500000000000001 0.0 0.0
1.25 0.0 0.0
1.35 0.0 0.0
1.4500000000000002 0.0 0.0
1.55 0.0 0.0
1.6500000000000001 0.0 0.0
1.75 0.0 0.0
1.85 0.0 0.0
1.9500000000000002 0.0 0.0
2.0500000000000003 0.0 0.0
2.15 0.0 0.0
2.25 0.0 0.0
2.35 0.0 0.0
2.45 0.055043436569574604 0.014
2.5500000000000003 0.39923318513577005 0.124
2.6500000000000004 0.9342680091796565 0.402
2.75 1.142188563552866 0.768
2.85 0.9588476949526749 1.098
2.95 0.7512147646090598 1.375
3.0500000000000003 0.6291918118679263 1.623
3.1500000000000004 0.5518237244766666 1.855
3.25 0.5116870914879214 2.084
3.35 0.4710815765336691 2.308
3.45 0.5274520739216664 2.574
3.5500000000000003 0.5580855843128746 2.872
3.6500000000000004 0.5456419924342444 3.18
3.75 0.594134750256975 3.5340000000000003
3.85 0.6878723222894909 3.966
3.95 0.7155067207988752 4.439
4.05 0.7410458540631821 4.954
4.15 0.7249506245610112 5.4830000000000005
4.25 0.8637210943248838 6.144
4.3500000000000005 0.8955642896144219 6.862
4.45 0.9558858521649367 7.664000000000001
4.55 1.0648208953070024 8.598
4.65 1.0653618419203295 9.574
4.75 1.1506927820946773 10.674
4.8500000000000005 1.042525407427422 11.713000000000001
4.95 1.0143157433651462 12.766
5.050000000000001 0.9976811728086489 13.844
5.15 0.9619833464874561 14.925
5.25 0.9573704741866853 16.043
5.3500000000000005 0.9829377404387908 17.235
5.45 0.9607072653183127 18.444
5.550000000000001 0.9286987637802471 19.656
5.65 0.8658020813673514 20.827
5.75 0.8887767375091492 22.072
5.8500000000000005 0.8972737290737759 23.373
5.95 0.8960352141166836 24.717
6.050000000000001 0.8802012433317532 26.082
6.15 0.8680351125103509 27.473
6.25 0.8725048642256453 28.917
6.3500000000000005 0.8879716859561222 30.434
6.45 0.8742677801254408 31.975
6.550000000000001 0.891238506299442 33.595
6.65 0.8838505187820901 35.251
6.75 0.9371153273549214 37.06
6.8500000000000005 0.9431534969194013 38.935
6.95 0.9391743971193189 40.857
7.050000000000001 0.9754047965727313 42.911
7.15 0.9436950819732308 44.955
7.25 0.9497240512067678 47.07
7.3500000000000005 1.0031375084183272 49.366
7.45 0.9844686537105398 51.681000000000004
7.550000000000001 1.0032822412279687 54.104
7.65 0.9820641878798532 56.539
7.75 1.0028620625693618 59.091
7.8500000000000005 0.9525780323397335 61.578
7.95 0.9993464837771682 64.254
8.05 1.0092741345038883 67.025
8.15 1.0162845661262054 69.885
8.25 1.0226605930507962 72.834
8.35 1.02336360738166 75.857
8.450000000000001 1.0035828794135233 78.893
8.55 0.9789533117563225 81.925
8.65 1.002505592837771 85.10300000000001
8.75 0.9747898438448734 88.265
8.85 0.9830209140741618 91.527
8.950000000000001 0.9941786963544855 94.901
9.05 1.0020123552832048 98.378
9.15 1.017161658229738 101.986
9.25 1.0477006860313212 105.784
9.35 1.0310797557338112 109.60300000000001
9.450000000000001 1.0062019862738742 113.41
9.55 0.9712651725854599 117.163
9.65 0.9798809165677145 121.029
9.75 1.0003551033541824 125.058
9.850000000000001 1.009582627243533 129.208
9.950000000000001 1.0182389774686769 133.479
10.05 0.9866258396548281 137.701
