2500 2
1 2.629276037902776 22.371489647274334
1 2.7937867363393853 10.96196190376088
1 2.6465827396357944 6.264055876817457
1 3.1056021563541423 0.6249296343787015
1 2.8459632557592816 13.980126054287066
1 2.862408152974438 19.436549407815786
1 2.8406564701210963 8.252982136588722
1 2.675640675185305 12.280618032024414
1 2.542513329703887 13.723538839141032
1 2.7471523569659797 20.89387299098848
1 2.60887851513888 12.547936503934338
1 3.0279725334764502 4.390924605149421
1 2.5741816699412965 6.877467338828086
1 3.4537418927348016 18.951280945052567
1 2.5475308022888448 9.079140068706753
1 2.5703378208638505 16.20363677508901
1 2.7515251705177084 29.243968824145952
1 2.8821123199983956 19.324725987742003
1 2.6341393359377987 17.230561582914287
1 2.524197274333586 6.229605282946963
1 3.0476235423864675 28.32912636199458
1 2.7611235271606835 23.52453889924885
1 2.5767114798437194 4.011458566975593
1 2.640341471183922 6.983463687763975
1 2.6252103783410545 4.412365610591666
1 2.7838039082373665 8.60574809781588
1 2.6157393325982037 11.819178101024907
1 2.6649992365410147 4.435421377368258
1 2.690894043171356 9.684830126451564
1 3.381949129153954 29.64763127634386
1 2.6742843040676045 9.405895580667249
1 2.5461791944102137 14.328285761541373
1 3.3629610933460854 13.438339419779965
1 2.809530921552335 16.979979654893786
1 3.036318381687145 21.533733388142196
1 2.7024633736579933 15.507934824504298
1 2.7653297779998667 10.604285579583612
1 2.7164946238395467 7.413220139784033
1 2.7499783761230367 6.954620412206548
1 2.730762987862318 16.4638182610751
1 2.8704468165031165 9.57459324558493
1 2.592251234421888 4.327393731294004
1 2.6787020941975412 7.1034091568712405
1 2.8131620486488105 13.374582158990162
1 2.7588144136069586 14.128750254042037
1 2.784497138318665 9.533331004606449
1 2.704309070978153 2.16419507917027
1 2.840026719325885 6.249938842975383
1 2.7540916378856704 11.461133397604222
1 3.089525099902754 24.045048276794653
1 2.6079359150356463 28.895510094966777
1 2.654154036499071 13.172317940722198
1 2.6799510271197633 19.6435132236114
1 2.770697383233167 21.012049171942557
1 2.784547062982309 29.164455400490805
1 3.0063081044698956 22.469298156076547
1 2.5690041203655656 14.887449844644976
1 2.7585972800388854 12.050086345151476
1 3.282110902574288 24.025204972621264
1 2.6393699297844497 17.23142149879817
1 2.738596739668275 11.011762588589924
1 2.9083565601318697 26.270662189297983
1 2.7826685984576596 7.456793115179465
1 2.547029377583094 2.9178274602355514
1 2.558834891189446 14.833056332888953
1 2.9171773609618907 14.021834140424739
1 2.7555078779444897 14.758819834879302
1 2.602392399046449 11.187637294066468
1 2.6187330701462437 6.134061921130689
1 2.6339224525183833 12.741981688922689
1 2.8248815997169148 11.575685297894594
1 2.8413366409157637 10.039571336134014
1 3.0025368077829846 10.924651502007782
1 2.707317730388836 15.175331235939764
1 2.5818752148153474 21.51404347781737
1 2.922178944190522 12.18066958700463
1 2.730101341067749 21.067831015926807
1 2.675841767650968 16.268416381325686
1 2.755133401082848 14.075583281856204
1 2.8387455149791925 28.512471155026702
1 2.606524182831407 14.000599706533787
1 2.807577883213031 9.776916636743175
1 2.52475013955962 7.022548097777657
1 2.741281263595593 8.051906407700317
1 2.623287935573498 9.165103757067605
1 2.4772976843535868 6.138231976355277
1 2.6933912255287638 17.21796276080879
1 2.648300131038385 10.296779678651465
1 2.727341118989777 6.565439372644594
1 2.6816334968122453 29.633203006485793
1 2.732809630327453 11.164053419306528
1 2.6243567863505235 4.5275690677310845
1 3.3697763748029 25.262828629869343
1 2.7600416718692204 8.929120801112344
1 2.624274219279461 15.414964582499518
1 2.649161551567748 10.15408825650188
1 2.676939169126008 5.936664567471978
1 2.9283378937170257 9.866608100559795
1 2.726846120538978 6.821213982592826
1 2.7769121068531457 19.198680055426433
1 2.5732685367217627 9.459351410439488
1 2.764745166781751 3.3987026902900865
1 2.716236807263139 4.935233335782207
1 2.7557393295808184 17.424558460226006
1 3.391288376032389 10.032934190232908
1 3.2013418346611155 25.627006200573362
1 2.773298231104148 14.818158855084523
1 2.9572514428967973 10.315398314227346
1 2.674374753514098 20.74484457875929
1 2.7819100607274203 14.671414371630444
1 2.6311306642224674 5.329071318433672
1 2.8720201478931906 12.996549587505747
1 2.578028837339979 9.656522451678406
1 2.690088292198678 2.816704210850136
1 2.82954087306081 7.360804714186917
1 3.159842696489719 24.9001150465305
1 2.6837076543113456 15.228153801237386
1 2.6203110849422053 28.925943692669517
1 2.6733855635963364 13.67138290588299
1 2.816551290100254 0.9163919783163966
1 2.741957450113394 9.121611058719807
1 2.6621195386398826 23.913348974599963
1 2.7459584729586064 18.276237253283192
1 2.8653521500849704 12.181155801481193
1 2.821187715491743 13.727641161597587
1 2.5121002341752328 0.6122072135363916
1 2.6878848978188707 3.615487986690107
1 2.6748733811969037 13.35568554753974
1 2.7585154800833327 10.338982680195446
1 2.8362084627609305 9.262742913565562
1 3.000515590928378 16.22034263245096
1 2.7401102251284435 16.09790564691763
1 3.2540867619739573 21.363637819793787
1 2.634889552550481 8.831740235387711
1 2.580301520842391 19.55534506676972
1 2.6111929546611172 14.685563575674411
1 2.7960642678266376 29.741199427821716
1 3.0973544617970887 17.35819945071917
1 2.65037323578627 13.53193462340482
1 2.7192587279704115 20.560648833211467
1 2.6798760644986843 10.65435783107913
1 2.873034268272787 3.6847104677479385
1 2.6803943099054437 15.901517184840111
1 2.7623326084607442 1.867744638915504
1 2.734336273348206 11.36666328550666
1 2.7206509094870026 3.238729438981881
1 2.638289949372574 6.796251814505578
1 2.8218755785750305 4.416757825655329
1 2.7182704087592597 10.19257746128597
1 2.922816549353656 22.235430671762842
1 2.642631414531852 4.544857054212084
1 2.6505664336518793 10.186248519082556
1 2.6919296234048713 11.477316434784802
1 2.964497686830893 25.75144523305812
1 2.7766780554734747 2.3606263273292383
1 3.414980326465375 24.10140501583601
1 2.629406262960702 27.080702148372417
1 2.6510173727000517 8.648288111005549
1 2.5497528315969653 11.156307162821989
1 2.777953746275062 22.331592852846583
1 2.642748096213937 17.447704468210297
1 2.8538480645211157 26.255571612309957
1 2.60229627329305 20.712593876137927
1 2.701314438767289 0.6979030842331136
1 3.2422231597585753 21.923030072321374
1 2.6842879447120076 2.2954281621337542
1 2.984285024403035 24.577526702713357
1 2.9125878777753553 13.402254313194799
1 3.0202579696452467 15.678018231158374
1 2.8139684374472678 20.12265608374584
1 2.5454228441332445 17.965515423640223
1 2.7152138754848245 7.2042251187791075
1 3.131970969981267 23.753237267366295
1 2.6873532729919885 5.378193290771054
1 2.8157336717315697 9.059618142810438
1 2.7263707462862046 8.628030664009463
1 3.043824784493683 13.917309121279137
1 3.2069908302775842 17.19395794803422
1 2.702134445673747 18.485637438502568
1 2.7712871676438535 16.715985222705406
