1 49612 0 1036 6
1 11773 0 4806 5
5 41617 0 615 5
5 36919 0 3366 5
11 1618 0 6 11
11 1618 0 20 12
11 44107 0 27 6
11 1618 0 44 5
11 1618 0 53 6
11 1618 0 60 7
11 44107 0 70 5
11 44107 0 76 5
11 44107 0 82 5
11 44107 0 88 5
11 1618 0 100 10
11 1618 0 129 28
11 16093 0 171 23
11 16093 0 211 12
11 16093 0 226 5
11 16093 0 233 13
11 16093 0 247 10
11 53962 0 269 5
11 16093 0 278 18
11 53962 0 281 26
11 53962 0 314 17
11 16093 0 318 6
11 16093 0 325 8
11 53962 0 345 12
11 4663 0 370 17
11 53962 0 374 5
11 53962 0 385 5
11 53962 0 405 9
11 4663 0 409 6
11 53962 0 423 6
11 53962 0 432 10
11 53962 0 443 10
11 53962 0 454 8
11 13288 0 517 9
11 13288 0 527 6
11 53962 0 536 8
11 53962 0 548 7
11 53962 0 556 7
11 13288 0 575 7
11 13288 0 599 7
11 53962 0 610 6
11 13288 0 627 16
11 53962 0 639 7
11 53962 0 647 10
11 53962 0 658 19
11 13288 0 664 12
11 13288 0 677 5
11 53962 0 690 9
11 13288 0 694 8
11 53962 0 700 10
11 13288 0 703 14
11 53962 0 711 11
11 13288 0 718 6
11 13288 0 740 11
11 13288 0 755 11
11 53962 0 779 5
11 13288 0 795 9
11 53962 0 819 7
11 13288 0 831 6
11 13288 0 839 5
11 74527 0 854 11
11 13288 0 868 13
11 13288 0 883 5
11 13288 0 893 34
11 13288 0 932 8
11 13288 0 945 11
11 53962 0 953 8
11 13288 0 960 12
11 13288 0 973 20
11 74527 0 993 10
11 13288 0 999 15
11 74527 0 1006 12
11 74527 0 1019 22
11 74527 0 1042 35
11 74527 0 1089 23
11 13288 0 1107 11
11 74527 0 1118 8
11 74527 0 1129 9
11 13288 0 1136 5
11 13288 0 1145 10
11 13288 0 1168 6
11 62335 0 1181 45
11 62335 0 1227 22
11 13288 0 1266 5
11 13288 0 1272 5
11 13288 0 1279 17
11 13288 0 1302 5
11 13288 0 1326 13
11 13288 0 1344 14
11 13288 0 1375 10
11 13288 0 1391 8
11 13288 0 1412 5
11 13288 0 1434 9
11 13288 0 1455 8
11 13288 0 1464 10
11 13288 0 1481 6
11 13288 0 1488 17
11 86020 0 1490 6
11 86020 0 1497 16
11 86020 0 1518 6
11 8278 0 1581 23
11 13288 0 1584 10
11 8278 0 1605 8
11 13288 0 1646 5
11 87277 0 1673 12
11 87277 0 1687 18
11 13288 0 1689 5
11 13288 0 1703 51
11 87277 0 1709 9
11 13288 0 1762 5
11 87277 0 1774 12
11 87277 0 1787 23
11 13288 0 1795 8
11 13288 0 1804 6
11 87277 0 1815 18
11 13288 0 1828 15
11 34399 0 1849 5
11 34399 0 1855 10
11 87277 0 1869 25
11 87277 0 1899 12
11 13288 0 1910 8
11 87277 0 1916 14
11 13288 0 1919 9
11 87277 0 1931 10
11 13288 0 1936 12
11 13288 0 1949 8
11 87277 0 1956 13
11 13288 0 1964 9
11 7966 0 1987 6
11 87277 0 1999 5
11 87277 0 2006 7
11 87277 0 2014 8
11 7966 0 2019 13
11 7966 0 2043 5
11 87277 0 2049 34
11 42331 0 2073 13
11 42331 0 2103 9
11 87277 0 2113 9
11 42331 0 2119 5
11 42331 0 2126 7
11 53962 0 2144 8
11 42331 0 2145 6
11 53962 0 2154 6
11 53962 0 2161 17
11 53962 0 2179 11
11 42331 0 2185 5
11 42331 0 2191 5
11 53962 0 2191 10
11 53962 0 2234 6
11 53962 0 2264 12
11 53962 0 2279 6
11 53962 0 2290 9
11 53962 0 2310 9
11 71764 0 2342 14
11 71764 0 2383 17
11 38749 0 2393 12
11 71764 0 2401 9
11 16405 0 2413 8
11 16405 0 2430 6
11 71764 0 2431 10
11 68347 0 2459 5
11 16405 0 2463 11
11 68347 0 2473 15
11 68347 0 2498 6
11 38749 0 2501 6
11 68347 0 2509 9
11 72646 0 2542 7
11 68347 0 2558 9
11 68347 0 2575 6
11 72646 0 2580 6
11 68347 0 2582 7
11 72646 0 2587 7
11 68347 0 2600 5
11 72646 0 2605 5
11 68347 0 2610 8
11 72646 0 2617 9
11 72646 0 2627 16
11 72646 0 2650 13
11 72646 0 2675 11
11 72646 0 2722 7
11 7966 0 2731 41
11 72646 0 2733 10
11 7966 0 2773 5
11 72187 0 2778 14
11 72187 0 2809 6
11 72187 0 2816 6
11 72187 0 2823 7
11 72187 0 2833 11
11 72187 0 2847 7
11 72187 0 2857 7
11 72187 0 2879 6
11 72187 0 2918 5
11 72187 0 2932 6
11 72187 0 2951 9
11 72187 0 2962 5
11 37408 0 3013 11
11 72187 0 3015 6
11 37408 0 3025 7
11 37408 0 3033 14
11 72187 0 3038 9
11 72187 0 3048 6
11 72187 0 3055 29
11 37408 0 3068 6
11 37408 0 3075 8
11 37408 0 3085 7
11 72187 0 3090 11
11 72187 0 3107 8
11 37408 0 3122 7
11 37408 0 3130 13
11 37408 0 3145 7
11 72187 0 3149 10
11 72187 0 3167 6
11 72187 0 3189 7
11 72187 0 3203 5
11 72187 0 3229 9
11 94033 0 3237 12
11 72187 0 3268 5
11 94033 0 3294 8
11 72187 0 3296 15
11 16432 0 3326 11
11 72187 0 3328 9
11 72187 0 3361 5
11 72187 0 3367 6
11 72187 0 3376 10
11 72187 0 3387 8
11 72187 0 3401 9
11 37408 0 3437 15
11 37408 0 3467 9
11 37408 0 3484 10
11 72187 0 3493 18
11 37408 0 3495 15
11 37408 0 3524 17
11 55363 0 3531 6
11 37408 0 3543 7
11 55363 0 3543 8
11 37408 0 3554 12
11 55363 0 3563 8
11 37408 0 3569 8
11 55363 0 3576 5
