3.4049 0.0000
# Distance Distribution
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.000 0.000
0.010 0.000
1.463 0.000
14.210 0.000
27.472 0.000
23.733 0.000
14.147 0.000
7.347 0.000
4.169 0.000
2.609 0.000
1.856 0.000
1.548 0.000
1.436 0.000
# Angle Distribution
0.530 0.000
1.570 0.000
2.570 0.000
3.499 0.000
4.386 0.000
4.868 0.000
5.479 0.000
5.383 0.000
5.846 0.000
5.888 0.000
5.659 0.000
5.571 0.000
5.316 0.000
4.853 0.000
4.562 0.000
4.148 0.000
3.731 0.000
3.438 0.000
2.975 0.000
2.746 0.000
2.451 0.000
2.286 0.000
1.971 0.000
1.827 0.000
1.686 0.000
1.535 0.000
1.435 0.000
1.382 0.000
1.184 0.000
1.225 0.000
