2500 1
1 2.964106112239065 15.826403049023948
1 2.832790403985196 5.643540385617807
0 2.6935714811691374 7.138328013488478
0 2.8489388603071757 11.46985675544718
1 2.7046849923795793 7.800913234627173
1 3.083382322214002 22.23516250475011
0 3.368668735177776 29.8763342118742
1 3.2688289746078456 17.251474736876162
1 2.8550899785968067 10.617121171914102
1 3.0238418024352525 22.99520555669554
0 2.77353473407827 15.869949936650466
0 2.7607207249696435 1.6490561660800533
1 2.7209350402521864 14.455483838348133
0 2.764559127058494 27.652510657129387
0 2.889731725804249 26.762713714464127
1 2.8462395225290127 17.394275691771767
0 3.405439709725608 26.800088875149388
1 3.074046415727042 17.469275881522762
0 2.9596162928790526 17.111820689687814
0 2.7738615879708854 5.995869521759397
1 2.757068013383683 6.7970525929871
1 2.8363070823023193 12.429663831932892
1 2.9126764760235853 27.260942831599273
0 2.7369681477025134 4.920727947969511
1 2.586935774201276 8.570457220820783
0 2.702906246457169 15.823221989616451
0 2.7464569346614622 18.324077885313017
1 2.648683489714668 4.870150454589212
1 3.1691729723091036 24.12749389624391
0 2.7319331148613166 12.311458789423332
0 2.829022723727533 11.045598082423592
1 3.0414807734683142 20.311304920284247
0 2.7896625023006094 7.737718604754416
1 2.746671758245657 9.839612043860852
0 2.705912125103489 17.695640508470326
1 2.7671943289258762 9.54553628487361
1 3.011223965999987 11.498580264391322
0 2.6823254207796223 11.934216853313298
0 2.8260734990264647 2.6292421724242807
1 2.623609432486442 12.597332532577887
1 3.2123642771722545 25.546049791192214
0 2.6502095593380144 10.234151606134295
0 2.9469349354334065 16.202701803496776
1 2.6920713762294928 13.717384669236067
0 3.1829101271263496 19.16193669921752
0 2.9690696800934817 19.836170587869447
1 2.800648767522652 10.04307254113851
1 2.922256607285227 14.661220388303052
0 2.577712784063459 15.441564315165518
1 3.0486775494987026 29.499373458456212
1 3.118671719416215 18.9841896877225
1 2.8090089138300276 7.8340039339821566
0 2.789203053164701 10.595016712718545
0 2.9550931846824735 17.810322128632084
1 2.827066552391305 3.0286345337988076
1 2.690219155019909 21.094192105909887
0 2.815593322773581 15.833475765131107
1 2.918953640220629 6.63904418637052
