2500 1
1 3.057927729005629 3.6944155542138057
1 2.8185819428375574 4.971563840447569
0 2.8411476004274925 13.359295854585504
1 2.6404096369384447 16.598195503975518
0 3.0204767281784433 9.03639931942067
1 3.013646212941236 8.413792215553219
0 2.7636281521875024 5.576456595949626
1 3.2105693959595416 20.020145088710226
1 2.7923465676496613 14.042865570161641
0 3.164454301709352 27.48970310892094
1 3.2402639843525423 20.72704447845962
1 3.17682085824553 9.873155412732812
0 2.8746610918493842 16.022982037101023
0 2.8986471570845906 10.048283270692247
1 2.6669578911333156 7.8044983768411464
1 2.981789547647628 3.4258050921535257
0 3.176569027792428 15.090412444053046
1 2.8856350739917485 27.049261132249057
0 2.9977228650809358 7.792160158130655
1 2.658183569575415 28.109739994770738
0 3.185469420125124 6.428984460861927
1 2.8925946516267507 21.81936067285069
1 2.819432093069474 16.449091622823993
0 2.919458458080244 3.8731938625042717
1 2.756548606049414 5.801307698821692
0 3.246027867540033 10.782233716235902
1 3.3567763584848715 29.048860693811196
1 2.9234831836466446 16.45580882637898
0 3.0211534102998856 23.882119260351605
1 3.2489888125122346 10.835281389974371
1 3.0367290424555957 28.305752867539887
1 3.0992856715137607 22.503539151216405
1 3.0413380214646297 11.07772534079078
1 3.0586157612287277 3.1116599545328945
0 3.225711440020014 7.322846875644181
1 2.80766552454824 8.435753331990696
0 2.9482229930814006 16.819236790667667
1 3.1142812557657717 24.18279111803763
0 2.925279658282014 4.510733081373473
1 2.8911324798591544 13.52052842432413
0 2.8980511936323605 12.853520097314671
1 2.7828500068744004 9.279272575768989
0 3.3037983330389245 27.477904450541562
0 2.7362265438476774 13.085293682304497
1 2.984347849015725 7.701690525349501
0 2.6747016975767064 7.054681306803682
1 2.961319670311093 11.72774476954621
1 3.218307355304575 17.178912965836314
0 2.5730821542873823 18.317990862389568
1 2.775182596780634 20.326917503988426
0 2.923960402134891 5.629459147765225
1 2.8486155202259695 16.50035104887101
1 2.9838182255135224 8.216862537438427
0 2.6415861962230793 10.893378335876736
0 2.97317709222583 23.23866203972419
1 3.0237073789103244 9.34408558572045
0 2.770249472104679 7.794304057509259
1 2.873120484515958 23.406420102934252
1 2.7980005660921123 19.949718302092187
0 3.0832610807366727 10.649018493654472
1 2.8867736037863128 4.714549814749117
0 3.1405937681158864 5.316591836135609
1 2.656907886287346 12.239979451270273
0 2.876472445417575 8.4351134109358
1 3.4006029941716656 16.486762706483248
1 3.0258827367418455 16.81371593194324
0 2.9605794094684863 24.560270676410212
1 3.0914842972886762 15.533298999097726
1 2.774240859165554 8.178427301988384
0 2.74834570832362 14.805940187539722
1 3.4421812766479167 28.61379974494395
0 3.276488710261635 13.680130771655865
1 2.848778524524632 18.7677665716856
0 2.9374531816428493 8.43735809856895
1 3.141480367602574 28.19390100967949
0 2.7234849030345547 20.147389187853484
0 2.542199831174604 12.335144830692597
1 2.7604337090997815 8.489977628427933
1 3.0462241826533925 14.341902140174522
0 2.9875941058803193 8.350020263737791
1 3.032788290811417 10.825664497750594
1 3.0519547617224303 26.79131850800904
0 2.7068838712028525 5.2682481517057695
1 3.0122881058879925 3.937237645664908
1 3.4473213077708 9.051581751452611
1 3.393659741824772 23.772908577582523
0 2.9561734904003982 9.563970290735993
1 3.1057918393668786 6.825550738382735
0 2.834923207648247 16.984001147910078
1 2.7733881445241106 8.823788751144496
1 2.7983033306592784 20.51463763274978
0 2.669510946082434 13.43646584916295
1 3.040787401336861 16.08995815291574
0 2.8989026011903567 7.649289580214946
1 2.947621970370134 8.096517087825768
1 3.006360503678548 11.7854113731012
0 3.4214075282078635 21.653368157572537
1 2.9107149563257426 17.246530803427948
1 3.3255293789468316 16.6775191283914
0 2.836766290759033 20.353478560012597
1 2.970274121580256 17.93234463421417
1 3.083127525847183 26.924677334298703
0 3.143037248031554 20.829947482723647
1 3.248174017514662 14.695974502863148
0 2.8235232827432752 6.992004351272239
1 2.7713620633964466 1.883600441125888
